,cultivar,Z1,Z2
3014,J647,3.2201307,-0.62573355
3015,J647,1.3475531,0.27763504
3016,J647,2.4535792,0.29781184
3017,J647,2.0268505,0.35152757
3018,J647,1.3949101,0.70306545
3019,J647,2.9757025,-0.43115205
3020,J647,1.8347363,-0.35910806
3021,J647,3.3295236,-0.35608804
3022,J647,2.2672892,-0.350813
3023,J647,2.1056933,-0.42424178
3024,J647,1.8633138,-0.1268604
3025,J647,2.3757408,-0.6695043
3026,J647,1.5595168,0.16342409
3027,J647,2.9877272,-0.63976157
3028,J647,3.1580424,0.12911677
3029,J647,2.5712218,-0.9672188
3030,J647,2.5123568,-0.17670031
3031,J647,1.8551883,-0.08426246
3032,J647,3.2600987,-0.8861785
3033,J647,3.6121104,-0.8009341
3034,J647,2.6823897,0.27215382
3035,J647,2.1865196,-0.35388762
3036,J647,1.3862861,0.32908207
3037,J647,1.4722799,0.54811037
3038,J647,1.9554985,-0.6856984
3039,J647,3.3129296,-0.8314779
3040,J647,4.9548545,-2.3957508
3041,J647,1.416389,0.24602228
3042,J647,2.0131102,0.3422861
3043,J647,2.1164038,0.1474585
3044,J647,2.4523149,0.4045241
3045,J647,2.1895676,-0.15312517
3046,J647,1.5909882,0.54085004
3047,J647,1.6938441,0.43519607
3048,J647,3.1500773,-0.99918276
3049,J647,2.0212998,-0.23661545
3050,J647,1.2646385,0.54488426
3051,J647,1.7146395,0.16737524
3052,J647,1.679734,-0.41755646
3053,J647,2.4629617,0.09809919
3054,J647,1.613288,0.48358116
3055,J647,4.188419,-1.7092525
3056,J647,1.9066205,0.22827177
3057,J647,2.488268,-0.058803402
3058,J647,1.5735567,-0.020572562
3059,J647,2.663429,-0.29305398
3060,J647,2.5593522,-0.33726037
3061,J647,4.2367935,-1.415108
3062,J647,1.7539142,-0.30127382
3063,J647,2.4461472,0.34157434
3064,J647,3.7123406,-0.9372771
3065,J647,2.7597706,-0.02277869
3066,J647,1.4590604,-0.0281078
3067,J647,2.718863,-0.2882133
3068,J647,2.4227211,0.12680647
3069,J647,3.1023772,-0.54113525
3070,J647,3.0932348,-0.038375203
3071,J647,3.1115124,0.10835929
3072,J647,3.4179342,-0.8561295
3073,J647,1.8522168,-0.082884684
3074,J647,2.5508442,-0.631079
3075,J647,2.4894097,-0.6488069
3076,J647,2.5527804,-0.6421536
3077,J647,2.250607,-0.8263495
3078,J647,3.4828095,-0.90146923
3079,J647,2.8779655,-0.6295662
3080,J647,2.749234,-0.340546
3081,J647,2.607676,-0.4341158
3082,J647,1.8734791,-0.43110698
3083,J647,2.2779307,0.43253177
3084,J647,3.5407364,-0.43923375
3085,J647,2.95133,-0.6968156
3086,J647,2.579301,-0.4801932
3087,J647,1.375384,0.35882854
3088,J647,1.7110717,0.29047668
3089,J647,3.298885,-1.0789132
3090,J647,3.3190522,-0.1364124
3091,J647,2.1950169,0.056288816
3092,J647,2.8774264,0.2856165
3093,J647,3.5590525,-0.45316106
3094,J647,4.129051,-1.4445982
3095,J647,3.9033542,-1.5154285
3096,J647,4.1233883,-1.7200518
3097,J647,2.036818,0.32694623
3098,J647,3.3888414,-1.4980932
3099,K692,-0.77177554,1.4664619
3100,K692,-0.78038996,0.75015163
3101,K692,-1.0150795,1.2776908
3102,K692,0.39596075,0.9505577
3103,K692,-0.97372586,1.6540067
3104,K692,-1.4916711,-0.4914732
3105,K692,-1.1348737,1.1383463
3106,K692,-0.4620165,1.2889333
3107,K692,-0.24418274,1.0531675
3108,K692,-1.4292032,-0.4333155
3109,K692,0.6395807,1.0144181
3110,K692,-0.41001546,1.1850095
3111,K692,-0.32634607,1.124745
3112,K692,1.1705666,1.69572
3113,K692,0.27649224,1.0504404
3114,K692,-0.65108746,1.316945
3115,K692,2.9489365,0.42382997
3116,K692,-0.054194644,1.1873308
3117,K692,-0.47369003,1.2330396
3118,K692,-0.9584049,-0.51290554
3119,K692,-0.57174736,0.95352256
3120,K692,-1.3442593,1.6485958
3121,K692,-0.9220735,0.75276387
3122,K692,0.7394024,0.751738
3123,K692,-0.6750887,0.9203203
3124,K692,-0.489207,1.4637388
3125,K692,-1.0004315,0.6700429
3126,K692,0.4946951,0.87771124
3127,K692,0.7142261,0.7767827
3128,K692,-1.0621613,1.5633862
3129,K692,-1.3452579,0.26475212
3130,K692,-0.51233053,1.0896028
3131,K692,0.22918776,1.3769532
3132,K692,0.39197397,1.1090158
3133,K692,-0.39301404,1.0977154
3134,K692,0.46007425,1.0058134
3135,K692,-0.9703804,1.463476
3136,K692,-0.60711765,1.2435325
3137,K692,-1.939259,2.8248875
3138,K692,-0.8303111,0.8592224
3139,K692,0.8090302,1.7007276
3140,K692,1.0045462,1.2433456
3141,K692,-0.95624137,0.59276223
3142,K692,0.19625968,1.1287638
3143,K692,0.15656802,1.002784
3144,K692,-1.0138838,0.86448014
3145,K692,1.7206168,0.7076943
3146,K692,-0.84343535,0.97955805
3147,K692,-0.9307452,1.6685399
3148,K692,0.42318174,1.2060264
3149,K692,-0.78771496,1.935789
3150,K692,-2.013666,2.7416205
3151,K692,0.4646068,1.733657
3152,K692,1.118638,0.88958687
3153,K692,-0.93293905,1.4080982
3154,K692,0.41824615,1.5630693
3155,K692,0.31461164,1.0676287
3156,K692,-0.91841054,1.0088278
3157,K692,0.08907759,0.9466399
3158,K692,0.7751195,0.9673852
3159,K692,-0.93321127,1.046207
3160,K692,-0.97250974,1.1135262
3161,K692,-1.3686132,1.7606621
3162,K692,-0.11695634,0.90823793
3163,K692,-0.5063741,0.9700442
3164,K692,-0.06182699,1.0072318
3165,K692,0.52720886,0.8058172
3166,K692,-0.84206796,0.96109915
3167,K692,-1.2275354,1.4811096
3168,K692,-0.7715977,0.9219922
3169,K692,-1.098827,1.2929193
3170,K692,-0.1938301,1.0596092
3171,K692,-0.8690788,1.0060923
3172,K692,-0.40920836,1.1082444
3173,K692,0.39698666,0.99912155
3174,K692,-0.06841614,0.86478734
3175,K692,0.06477354,1.0200844
3176,K692,-0.32589248,1.0988653
3177,K692,0.3718744,0.9660595
3178,K692,0.43034896,1.1183974
3179,K692,-0.13520643,1.099429
3180,K692,-0.90420634,1.6704717
3181,K692,0.3467994,1.5011313
3182,K692,-0.34750706,1.0666641
3183,K692,-0.91791576,1.508523
3184,K692,-0.65406555,1.5532287
3185,K692,0.26216,0.9818799
3186,K692,-1.0664371,1.2079566
3187,K692,0.28906763,1.1019101
3188,K692,0.04402533,1.0367638
3189,K692,-1.0759317,0.083637476
3190,K692,0.13144362,1.3912567
3191,K692,-1.9242187,1.3410023
3192,K692,1.4926914,0.81702346
3193,K692,1.4267368,1.0221415
3194,K692,-1.0396183,0.19175343
3195,K692,-0.9713172,0.8048575
3196,K692,-1.1753806,1.2678089
3197,K692,-1.0287359,0.93669426
3198,K692,-0.9778973,0.19880971
3199,K692,-0.8225077,0.70668817
3200,K692,-0.4518258,1.0357093
3201,K692,-0.48564672,1.2932402
3202,K692,-1.6568878,2.0479589
3203,K692,-1.4936175,1.9702613
3204,K692,-0.9530103,1.0893618
3205,K692,-0.23522018,1.6241152
3206,K692,-1.2945772,1.7005517
3207,K692,-1.1540644,1.4853988
3208,K692,0.29508302,1.0747542
3209,K692,-1.090801,0.76837885
3210,K692,-0.4392075,1.1717469
3211,K692,-0.6598418,1.7514943
3212,K692,-0.5339006,0.80341315
3213,K692,0.03388068,0.9915262
3214,K692,-1.3416659,1.7476342
3215,K692,0.5239069,0.93919456
3216,K692,-0.25939864,1.2974522
3217,K692,-0.6745753,1.5740579
3218,K692,-0.32197848,1.2450408
3219,K692,-1.3254138,-0.054441594
3220,K692,1.6190063,0.6884319
3221,K692,0.9195105,1.1725047
3222,K692,-0.9449135,0.8992847
3223,K692,-0.94634223,1.109613
3224,K692,-0.9963181,0.8945063
3225,K692,-1.1879035,1.4214478
3226,K692,-0.8610463,1.6328056
3227,K692,-1.5828224,1.4289774
3228,K692,-0.82962984,1.0838952
3229,K692,-0.0024868092,1.0988759
3230,K692,-0.00930726,1.5726135
3231,K692,-1.0686421,1.2723736
3232,K692,-0.10866564,1.2214686
3233,K692,-1.5917128,2.1783535
3234,K692,-0.9151657,0.64943177
3235,K692,-1.6555156,0.71999216
3236,K692,0.2349663,1.5530585
3237,K692,-0.1569875,0.9051248
3238,K692,-0.40613455,1.2046214
3239,K692,-2.106392,2.6921847
3240,K692,-0.9386451,0.9199635
3241,K692,-0.82188773,1.5209824
3242,K692,-0.856405,0.693372
3243,K692,-0.6467774,0.9653351
3244,K692,-0.6468692,1.0556493
3245,K692,-1.0154805,0.95551383
3246,K692,-0.77511895,1.1573457
3247,K692,-0.14137569,1.2187803
3248,K692,-1.2416534,0.4572999
3249,K692,-1.7536485,1.4035856
3250,K692,-0.2590753,1.1084455
3251,K692,-0.056817997,1.0242484
3252,K692,-1.6898478,2.74837
3253,K692,-0.54050267,1.6125184
3254,K692,0.17355438,1.0950441
3255,K692,-1.0549316,1.131005
3256,K692,1.0202318,1.2075334
3257,K692,0.9483296,0.8189887
3258,K692,1.3169459,0.7549604
3259,K692,-1.5622995,2.227588
3260,K692,-1.1136445,1.1909373
3261,K692,-0.41561133,1.2264645
3262,K692,-1.1114035,-0.1805572
3263,K692,-1.0261768,1.1282086
3264,K692,-1.7880384,2.5184197
3265,K692,-1.5794806,2.0505621
3266,K692,0.09850778,1.0075883
3267,K692,-0.3637377,1.0719512
3268,K692,-1.2258387,0.886764
3269,K692,0.28966755,1.0566648
3270,K692,-0.86850375,1.8792893
3271,K692,-0.78269476,1.621378
3272,K692,-1.1054242,0.62705004
3273,K692,-0.42629915,1.1209819
3274,K692,-1.0071949,0.41087624
3275,K692,-1.6057032,0.23947188
3276,K692,0.58357996,1.0574584
3277,K692,-1.2450455,2.2135365
3278,K692,-0.4347465,2.221163
3279,K692,-1.1170027,0.77361107
3280,K692,0.02549904,1.1419249
3281,K692,-1.4093931,1.7933437
3282,K692,-0.9318207,1.4322736
3283,K692,-1.1590234,0.8083346
3284,K692,0.13891873,1.0343641
3285,K692,1.540834,0.7256849
3286,K692,0.080531,1.2355534
3287,K692,-0.15943952,1.152803
3288,K692,0.20564152,0.94079787
3289,K692,0.74148417,0.88751656
3290,K692,0.6239552,1.5701908
3291,K692,-0.011271171,1.7538819
3292,K692,-0.8940774,1.0613054
3293,K692,-1.0426372,1.224291
3294,K692,-0.03739363,1.0705727
3295,K692,-0.1920965,0.8751632
3296,K692,0.22294618,1.1398424
3297,K692,-1.7892467,2.462974
3298,K692,-1.478528,1.1892674
3299,K692,-0.93477863,0.692736
3300,K692,-0.78557503,1.9495097
3301,K692,-0.9068538,1.0209632
3302,K692,0.18178144,1.0403826
3303,K692,-0.85311407,0.6784678
3304,K692,-1.2336631,-0.44752496
3305,K692,0.25935096,1.6290045
3306,K692,-1.2262001,1.4666607
3307,K692,-0.322244,1.181832
3308,K692,-0.79214746,0.6371425
3309,K692,-1.0304383,0.7526233
3310,K692,-1.477179,2.0013196
3311,K692,-0.30514747,1.1790287
3312,K692,-1.2227768,2.0224538
3313,K692,-1.0376974,0.71156085
3314,K692,-2.1823533,2.9966912
3315,K692,0.5904701,1.1984066
3316,K692,0.3012115,1.0917922
3317,K692,-1.0989403,1.8281829
3318,K692,0.07218363,1.6561141
3319,K692,0.54565775,1.6685929
3320,K692,-0.47012088,1.0972927
3321,K692,-0.13041818,1.8922085
3322,K692,-0.10582938,1.3081712
3323,K692,-0.49414045,1.3837941
3324,K692,-0.6188839,1.32394
3325,K692,0.19606294,1.2347782
3326,K692,0.3201518,1.1542751
3327,K692,-0.20487319,1.1105627
3328,K692,-1.3038851,0.33986285
3329,K692,-0.62154484,1.5568489
3330,K692,-0.43738943,1.1529177
3331,K692,-0.87389314,0.97658676
3332,K692,-0.9063516,1.010354
3333,K692,-0.8771794,0.9856446
3334,K692,-0.53572035,1.2752466
3335,K692,-1.1029859,0.5605838
3336,K692,-0.24972768,1.1856459
3337,K692,-1.8043122,1.3019011
3338,K692,-1.459521,1.8926048
3339,K692,0.011327781,0.99654335
3340,K692,-0.88390577,1.146547
3341,K692,-0.7562868,1.1627805
3342,K692,1.2695704,0.60351247
3343,K692,-0.89144754,1.4124038
3344,K692,0.90653294,1.6609666
3345,K692,0.3635525,1.4085923
3346,K692,0.27067298,1.2817131
3347,K692,-0.7969082,2.429661
3348,K692,-1.7408056,2.4344568
3349,K692,1.8862045,0.6578827
3350,K692,-0.9547837,2.608378
3351,K692,1.3175567,0.69233257
3352,K692,0.5349197,1.6939399
3353,K692,0.80835086,1.1533681
3354,K692,1.4745649,0.6747469
3355,K692,-0.7461795,1.0821548
3356,K692,-0.992731,1.2726129
3357,K692,-0.9180986,0.51969624
3358,K692,-0.5497735,1.2184869
3359,K692,-2.5766644,-0.12915239
3360,K692,-0.953659,1.1766685
3361,K692,-1.2211107,-0.6074236
3362,K692,0.1531178,1.5149297
3363,K692,-1.1039135,2.0751061
3364,K692,-0.4138725,1.0645828
3365,K692,1.0463206,0.64050794
3366,K735,-0.41068408,0.5815196
3367,K735,-0.018228035,1.6458498
3368,K735,0.890998,1.491382
3369,K735,-0.9516742,-0.38904187
3370,K735,-0.2983941,1.0678643
3371,K735,-0.053425346,1.1378243
3372,K735,-0.21550982,0.46257713
3373,K735,-1.6265088,0.84742594
3374,K735,-1.9532785,2.6866162
3375,K735,-0.49477983,0.13770321
3376,K735,-0.3452278,0.0054457244
3377,K735,-2.5952005,2.5499442
3378,K735,-0.018439293,1.1787202
3379,K735,0.053641856,1.9990656
3380,K735,-0.19295138,0.70666033
3381,K735,-0.4005618,2.0928135
3382,K735,-0.20564039,0.50737554
3383,K735,-0.123980954,1.0196731
3384,K735,-0.85767627,1.5399857
3385,K735,0.4287086,1.8366418
3386,K735,-2.444116,2.5983539
3387,K735,-1.0002105,0.5325138
3388,K735,0.11455186,1.2713175
3389,K735,-0.70352334,-0.15454462
3390,K735,-0.6772421,-0.13691495
3391,K735,-0.7763303,1.9461985
3392,K735,-0.39969468,1.6321425
3393,K735,-0.51613903,2.3617914
3394,K735,-1.2390964,-0.47216156
3395,K735,-0.6987164,0.88492125
3396,K735,-1.3403192,-0.81657434
3397,K735,-0.7247907,1.7337029
3398,K735,-1.6268942,2.1368654
3399,K735,0.7080809,2.1211333
3400,K735,-0.63753635,-0.44152296
3401,K735,-0.6177797,1.9508947
3402,K735,-1.3983773,-0.6318095
3403,K735,0.8040652,1.8762411
3404,K735,-0.37226108,1.6728956
3405,K735,-0.9455505,2.9713812
3406,K735,-1.0325975,2.3202097
3407,K735,0.8012434,1.8653544
3408,K735,-0.7320513,0.10745178
3409,K735,-0.5244739,2.7570915
3410,K735,-1.6826019,0.9222733
3411,K735,0.39104557,1.189023
3412,K735,-2.8180203,2.3646727
3413,K735,-0.6651726,1.9576386
3414,K735,-0.5654455,2.5635843
3415,K735,-0.15514046,2.3414621
3416,K735,-0.9256029,1.9399418
3417,K735,-1.3519057,1.5075028
3418,K735,-0.6030412,2.1845624
3419,K735,0.6232979,1.7396497
3420,K735,-2.1373112,2.0276356
3421,K735,-0.09119043,1.534564
3422,K735,-0.4084652,1.5790256
3423,K735,-0.5781723,1.5426087
3424,K735,-1.3684762,1.2903323
3425,K735,-0.33049893,0.11061856
3426,K735,-0.6063484,1.9096059
3427,K735,-0.508677,0.012630038
3428,K735,-0.588056,1.890338
3429,K735,1.1469328,1.7199578
3430,K735,-1.3038498,-0.7676699
3431,K735,-0.58662677,1.4139202
3432,K735,-0.46306092,0.6859619
3433,K735,-1.1759088,0.33722636
3434,K735,0.11030443,1.8880894
3435,K735,0.71052784,1.2698133
3436,K735,0.36879626,2.1123934
3437,K735,-0.19007094,1.6523572
3438,K735,-1.2664505,1.6116707
3439,K735,-0.4370249,-0.32010975
3440,K735,-0.5389992,1.7231176
3441,K735,-1.020007,2.7466576
3442,K735,-0.25294465,1.2788068
3443,K735,-0.81756365,2.4807734
3444,K735,-0.118684545,1.504317
3445,K735,-1.6028719,2.721743
3446,K735,0.5920785,1.4506862
3447,K735,-1.8534712,2.6904006
3448,K735,-0.434945,-0.05679443
3449,K735,-0.12818557,0.9929416
3450,K735,0.41404942,1.6016675
3451,K735,-0.33022404,-0.42523408
3452,K735,0.026861101,1.886904
3453,K735,-0.5852307,2.7577698
3454,K735,-0.31097275,1.7602721
3455,K735,-1.1474901,2.4127629
3456,K735,0.8349701,1.8039464
3457,K735,-0.85182023,0.6860684
3458,K735,-0.9511663,2.039112
3459,K735,-0.7552639,1.72332
3460,K735,-0.3501035,2.1297772
3461,K735,0.4159699,1.1793885
3462,K735,-0.61498076,1.6754215
3463,K735,-0.697876,2.4710546
3464,K735,-0.3615296,0.15570742
3465,K735,-0.66282094,1.9804777
3466,K735,-1.5817928,-0.50852567
3467,K735,0.15169966,1.6185912
3468,K735,-0.6156893,0.16330093
3469,K735,-1.9591365,2.861852
3470,K735,-0.05658474,1.8482049
3471,K735,0.034253575,1.0957321
3472,K735,-0.012013938,1.6284436
3473,K735,-0.31725344,0.25523952
3474,K735,1.9272109,0.6309259
3475,K735,-0.5107982,0.5603296
3476,K735,-1.5464457,1.1436975
3477,K735,-1.4812471,0.5997956
3478,K735,-0.46709076,0.9930246
3479,K735,-0.7817722,2.05002
3480,K735,-1.3391849,0.72599626
3481,K735,-0.28417128,0.32560003
3482,K735,-1.0091535,2.2893476
3483,K735,-1.577897,1.5957725
3484,K735,0.09596709,1.8898468
3485,K735,-1.6030091,-0.18775733
3486,K735,1.1388719,2.447836
3487,K735,-0.18678392,0.734232
3488,K735,0.4306794,1.4321275
3489,K735,-0.16567495,2.0196428
3490,K735,-1.0057464,0.5320403
3491,K735,-0.43229324,1.7490479
3492,K735,-1.9384311,1.2898116
3493,K735,-0.86345315,-0.6256335
3494,K735,-0.47539747,2.4681213
3495,K735,-2.2683148,1.6075406
3496,K735,-1.5210601,1.145998
3497,K735,-1.091131,2.424079
3498,K735,-0.8154632,2.3043768
3499,K735,-0.48206368,0.8881571
3500,K735,-1.3383021,-0.48782405
3501,K735,-0.47832137,1.8558081
3502,K735,0.3765819,1.0052574
3503,K735,-0.59328556,1.1617215
3504,K735,0.11747341,1.1354145
3505,K735,-1.0641154,2.285107
3506,K735,-0.8022151,1.1649463
3507,K735,-1.0303589,2.937131
3508,K735,-0.3687871,2.030613
3509,K735,-0.19110285,-0.48613524
3510,K735,-1.1167812,3.051717
3511,K735,-1.7286993,1.0752829
3512,K735,-1.291503,2.764184
3513,K735,-0.89888287,2.0575392
3514,K735,0.9039342,1.4425199
3515,K735,-2.0791748,1.3973032
3516,K735,-0.19600846,1.7232851
3517,K735,-0.3085552,1.5263902
3518,K735,0.91610754,1.5518777
3519,K735,-1.7462162,2.718856
3520,K735,-0.20399402,2.5916693
3521,K735,-0.5414465,2.027411
3522,K735,0.5478518,1.5512369
3523,K735,-1.0374547,2.1231358
3524,K735,0.57283777,1.9536849
3525,K735,-0.3548018,2.5850167
3526,K735,-0.662057,0.44113025
3527,K735,0.14531888,1.4658221
3528,K735,-0.08812693,1.7426485
3529,K735,0.0026560798,2.132246
3530,K735,0.56768054,1.9318168
3531,K735,1.02892,1.1325364
3532,K735,-0.25890988,1.6503453
3533,K735,-0.077225566,2.0953019
3534,K735,0.34556672,1.6579667
3535,K735,1.542551,2.1711843
3536,K735,1.5732198,2.5070446
3537,K735,0.00034443475,0.093402095
3538,K735,-0.25412998,0.9465455
3539,K735,-0.9138315,2.735626
3540,K735,-0.9313988,1.7832121
3541,K735,-0.19545105,0.591589
3542,K735,2.5210729,1.0858433
3543,K735,0.11095054,1.0659931
3544,K735,-0.0140717905,1.7987486
3545,K735,-0.6313976,2.775168
3546,K735,-0.14476228,-0.20258373
3547,K735,-0.6920669,2.0823183
3548,K735,-1.4316183,-0.58589274
3549,K735,0.3297872,1.5742267
3550,K735,-0.4045999,1.7430333
3551,K735,-0.36624637,2.2567065
3552,K735,-0.50060445,1.3009841
3553,K735,-0.7884183,2.0312214
3554,K735,-1.4808965,3.107972
3555,K735,-1.7013513,2.730049
3556,K735,0.04129608,1.295521
3557,K735,-0.5726686,-0.39224672
3558,K735,-0.28817126,1.3548802
3559,K735,0.33393922,1.6482542
3560,K735,-2.2095258,1.8613155
3561,K735,-0.35424733,-0.1398783
3562,K735,1.1252902,2.390157
3563,K735,-0.23448496,1.6435182
3564,K735,-0.28236252,0.81038094
3565,K735,-0.2921079,2.502206
3566,K735,-0.2663458,0.6150886
3567,K735,-0.6235618,2.54664
3568,K735,-0.94545263,2.0431023
3569,K735,-0.054892227,1.3547285
3570,K735,-0.6700075,0.045273334
3571,K735,0.18759218,1.5305029
3572,K735,-0.19778551,1.099501
3573,K735,-0.6686114,2.069015
3574,K735,-0.91276884,0.40213397
3575,K735,-0.74914724,-0.727645
3576,K735,-0.93705755,2.1542933
3577,K735,-0.430962,0.7967064
3578,K735,0.20185854,1.5239887
3579,K735,-1.0857801,2.5731916
3580,K735,-0.61128134,0.6292865
3581,K735,0.09044792,1.4939373
3582,K735,-0.2050657,2.6214147
3583,K735,0.5956768,1.5626218
3584,K735,-0.62823176,2.885362
3585,K735,-1.2242153,-0.11831257
3586,K735,-0.67507744,1.856018
3587,K735,-0.79734397,1.7804443
3588,K735,-0.04273004,0.81050265
3589,K735,-0.1480516,1.0286014
3590,K735,1.7558814,0.9860896
3591,K735,-1.6367505,-0.7563355
3592,K735,-0.6577296,2.2768586
3593,K735,-0.9425981,3.7010634
3594,K735,-0.13026154,1.4653109
3595,K735,-0.39673722,1.2196056
3596,K735,-0.6660649,3.0105596
3597,K735,-1.3766812,3.4795725
3598,K735,-0.25381872,1.7362615
3599,K735,0.5651786,1.9765341
3600,K735,-0.11777382,1.7938386
3601,K735,-0.08438197,2.0348635
3602,K735,-0.15987231,2.7798438
3603,K735,1.0151632,1.8044744
3604,K735,-1.5624633,1.9924941
3605,K735,-1.4233844,-0.38084078
3606,K735,-1.3705354,-0.010993337
3607,K735,-0.5237553,1.7680986
3608,K735,-0.9208041,2.5662305
3609,K735,0.17093283,1.9892774
3610,K735,-1.1666046,2.8769207
3611,K735,-2.2749665,2.8602815
3612,K735,-2.0578644,1.5855907
3613,K735,-1.0619642,1.9559944
3614,K735,-0.1662031,1.8852532
3615,K735,0.010844193,0.96131647
3616,K735,-0.31589925,1.0164276
3617,K735,-1.5565172,1.0320926
3618,K735,-0.6847403,1.0152636
3619,K735,0.3335516,1.5159249
3620,K735,-1.3460581,2.8562522
3621,K735,-1.1732287,-0.6357427
3622,K735,-0.87484866,2.3785834
3623,K735,-0.57566637,3.167702
3624,K735,-2.1831582,3.0068502
3625,K735,0.514414,1.0254843
3626,K735,-0.46809137,3.2266064
3627,K735,1.7331035,1.6929783
3628,K735,1.8929815,1.3943955
3629,K735,0.8951643,2.2501748
3630,K735,-0.7587336,0.5125951
3631,K735,0.7479888,1.5300496
3632,K735,-1.3650073,2.4277742
3633,K735,0.6115583,1.7002436
3634,K735,-0.48656723,1.0187583
3635,K735,-0.3133874,1.239587
3636,K735,0.010641476,1.5121256
3637,K735,-0.36512744,1.8376182
3638,K735,0.25710192,1.7630448
3639,K735,0.18380728,1.1697644
3640,K735,-0.9143689,2.529977
3641,K735,-0.39983115,1.3029747
3642,K735,-0.11265604,1.4349593
3643,K735,-0.66139823,1.6124115
3644,K735,1.7253797,0.8422623
3645,N009,1.1937848,0.84224796
3646,N009,0.7344287,1.0200815
3647,N009,0.4987901,0.9046803
3648,N009,2.96571,0.36687678
3649,N009,1.3526163,1.2208976
3650,N009,0.6271384,1.1037126
3651,N009,0.28719032,1.0660669
3652,N009,1.5425123,0.8274773
3653,N009,0.8978193,1.236676
3654,N009,-0.72664934,2.4857583
3655,N009,1.7406368,0.95432574
3656,N009,1.2273144,1.1441469
3657,N009,0.033171996,1.3554341
3658,N009,0.87640804,1.4523929
3659,N009,1.2647177,1.2639103
3660,N009,0.79879594,1.5887257
3661,N009,1.4172118,1.0449458
3662,N009,0.2888985,1.1471412
3663,N009,1.9852883,0.98113227
3664,N009,0.63451,1.2757391
3665,N009,1.2922683,1.2620977
3666,N009,3.588637,0.41103718
3667,N009,0.8758269,1.1922544
3668,N009,1.3680485,1.3792427
3669,N009,1.6658856,1.2480551
3670,N009,1.4618125,1.066801
3671,N009,0.9185413,1.2180269
3672,N009,1.3960356,0.9648808
3673,N009,0.89766747,1.4300226
3674,N009,1.7151142,1.1769015
3675,N009,1.9133896,1.7151362
3676,N009,3.5270524,0.42163503
3677,N009,1.7377297,1.5303047
3678,N009,2.5653975,0.9232003
3679,N009,1.5577761,1.4604226
3680,N009,2.64239,0.40626845
3681,N009,3.7416446,0.60109925
3682,N009,0.49041867,0.9777108
3683,N009,0.43567857,0.96516275
3684,N009,0.5253515,0.9304543
3685,N009,1.9292955,1.2174162
3686,N009,0.23982182,1.0893604
3687,N009,0.5144759,1.1753898
3688,N009,0.850249,1.222455
3689,N009,0.45429838,1.2541634
3690,N009,0.53544956,1.1934199
3691,N009,1.9228987,0.7550241
3692,N009,1.5800488,0.89324003
3693,N009,1.1872126,1.1569804
3694,N009,2.3262885,0.5087537
3695,N009,1.8283952,0.96636045
3696,N009,1.7067287,1.0859194
3697,N009,2.9530442,0.6239971
3698,N009,1.278576,1.4009225
3699,N009,2.3986197,0.65608716
3700,N009,0.79586726,1.1399974
3701,N009,0.038936045,1.1294369
3702,N009,0.34574887,0.9453479
3703,N009,1.8744776,1.0392144
3704,N009,0.033410992,1.1566213
3705,N009,0.46633363,1.006153
3706,N009,0.31843802,1.3663957
3707,N009,0.45096865,1.2891654
3708,N009,1.6252052,0.97801954
3709,N009,0.6254179,1.3586208
3710,N009,0.46161497,1.0366445
3711,N009,0.64872944,1.0218014
3712,N009,2.6798916,0.5808382
3713,N009,1.2164097,1.2243837
3714,N009,0.5213338,1.4134371
3715,N009,0.4631952,1.0781312
3716,N009,0.582536,1.1419653
3717,N009,0.55515146,1.015581
3718,N009,2.556213,0.4425765
3719,N009,1.4891336,1.2668779
3720,N009,2.3560848,0.5425895
3721,N009,0.579988,1.1084887
3722,N009,0.9950629,1.3936702
3723,N009,2.1909354,1.3769172
3724,N009,0.96012515,1.3502839
3725,N009,2.2622948,0.94634503
3726,N009,1.4970764,0.85435283
3727,N009,1.450164,1.2838154
3728,N009,1.6200665,1.2671481
3729,N009,1.4225653,1.2112448
3730,N009,2.2480087,1.0026495
3731,N009,2.657828,0.557752
3732,N009,0.79687613,1.2192148
3733,N009,0.75567997,1.0569766
3734,N009,0.9228491,1.1957783
3735,N009,0.6984228,1.0461314
3736,N009,0.42857823,1.100096
3737,N009,0.34231296,1.1540514
3738,N009,-0.01180435,1.0641489
3739,N009,2.0620337,1.2544423
3740,N009,0.70848286,1.161183
3741,N009,0.5708211,1.0288959
3742,N009,0.8809528,1.2484845
3743,N009,2.0176055,0.80502814
3744,N009,0.44949356,1.0713569
3745,N009,1.447052,1.2372193
3746,N009,1.9845699,0.86828274
3747,N009,1.4837134,0.82283
3748,N009,2.6601527,0.6793785
3749,N009,1.4121289,1.3385857
3750,N009,2.3828328,0.76439196
3751,N009,1.7041794,1.2944677
3752,N009,0.7963162,1.2652979
3753,N009,0.68813187,1.2612271
3754,N009,2.2970498,0.92007923
3755,N009,2.3907616,1.3435206
3756,N009,2.2641518,0.84231544
3757,N009,1.3263817,1.409757
3758,N009,3.1715496,0.94468224
3759,N009,0.5387357,1.1335776
3760,N009,1.3169626,1.0339983
3761,N009,0.7837975,1.2265666
3762,N009,0.49606055,1.0053053
3763,N009,0.89591336,1.2869343
3764,N009,2.3167892,0.79546994
3765,N009,3.2784934,0.010200039
3766,N009,1.081962,1.084339
3767,N009,1.4790747,1.6078856
3768,N009,0.93109894,1.3393093
3769,N009,0.7628428,1.11011
3770,N009,0.5700436,1.1928141
